The Absolute Way;Relative Way;Class
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0614.jpg;dataset/dataset_another/zebra_1230.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0615.jpg;dataset/dataset_another/zebra_1232.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0616.jpg;dataset/dataset_another/zebra_1234.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0617.jpg;dataset/dataset_another/zebra_1236.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0618.jpg;dataset/dataset_another/zebra_1238.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0619.jpg;dataset/dataset_another/zebra_1240.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0620.jpg;dataset/dataset_another/zebra_1242.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0621.jpg;dataset/dataset_another/zebra_1244.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0622.jpg;dataset/dataset_another/zebra_1246.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0623.jpg;dataset/dataset_another/zebra_1248.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0624.jpg;dataset/dataset_another/zebra_1250.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0625.jpg;dataset/dataset_another/zebra_1252.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0626.jpg;dataset/dataset_another/zebra_1254.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0627.jpg;dataset/dataset_another/zebra_1256.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0628.jpg;dataset/dataset_another/zebra_1258.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0629.jpg;dataset/dataset_another/zebra_1260.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0630.jpg;dataset/dataset_another/zebra_1262.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0631.jpg;dataset/dataset_another/zebra_1264.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0632.jpg;dataset/dataset_another/zebra_1266.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0633.jpg;dataset/dataset_another/zebra_1268.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0634.jpg;dataset/dataset_another/zebra_1270.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0635.jpg;dataset/dataset_another/zebra_1272.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0636.jpg;dataset/dataset_another/zebra_1274.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0637.jpg;dataset/dataset_another/zebra_1276.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0638.jpg;dataset/dataset_another/zebra_1278.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0639.jpg;dataset/dataset_another/zebra_1280.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0640.jpg;dataset/dataset_another/zebra_1282.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0641.jpg;dataset/dataset_another/zebra_1284.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0642.jpg;dataset/dataset_another/zebra_1286.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0643.jpg;dataset/dataset_another/zebra_1288.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0644.jpg;dataset/dataset_another/zebra_1290.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0645.jpg;dataset/dataset_another/zebra_1292.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0646.jpg;dataset/dataset_another/zebra_1294.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0647.jpg;dataset/dataset_another/zebra_1296.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0648.jpg;dataset/dataset_another/zebra_1298.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0649.jpg;dataset/dataset_another/zebra_1300.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0650.jpg;dataset/dataset_another/zebra_1302.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0651.jpg;dataset/dataset_another/zebra_1304.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0652.jpg;dataset/dataset_another/zebra_1306.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0653.jpg;dataset/dataset_another/zebra_1308.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0654.jpg;dataset/dataset_another/zebra_1310.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0655.jpg;dataset/dataset_another/zebra_1312.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0656.jpg;dataset/dataset_another/zebra_1314.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0657.jpg;dataset/dataset_another/zebra_1316.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0658.jpg;dataset/dataset_another/zebra_1318.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0659.jpg;dataset/dataset_another/zebra_1320.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0660.jpg;dataset/dataset_another/zebra_1322.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0661.jpg;dataset/dataset_another/zebra_1324.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0662.jpg;dataset/dataset_another/zebra_1326.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0663.jpg;dataset/dataset_another/zebra_1328.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0664.jpg;dataset/dataset_another/zebra_1330.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0665.jpg;dataset/dataset_another/zebra_1332.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0666.jpg;dataset/dataset_another/zebra_1334.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0667.jpg;dataset/dataset_another/zebra_1336.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0668.jpg;dataset/dataset_another/zebra_1338.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0669.jpg;dataset/dataset_another/zebra_1340.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0670.jpg;dataset/dataset_another/zebra_1342.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0671.jpg;dataset/dataset_another/zebra_1344.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0672.jpg;dataset/dataset_another/zebra_1346.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0673.jpg;dataset/dataset_another/zebra_1348.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0674.jpg;dataset/dataset_another/zebra_1350.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0675.jpg;dataset/dataset_another/zebra_1352.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0676.jpg;dataset/dataset_another/zebra_1354.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0677.jpg;dataset/dataset_another/zebra_1356.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0678.jpg;dataset/dataset_another/zebra_1358.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0679.jpg;dataset/dataset_another/zebra_1360.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0680.jpg;dataset/dataset_another/zebra_1362.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0681.jpg;dataset/dataset_another/zebra_1364.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0682.jpg;dataset/dataset_another/zebra_1366.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0683.jpg;dataset/dataset_another/zebra_1368.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0684.jpg;dataset/dataset_another/zebra_1370.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0685.jpg;dataset/dataset_another/zebra_1372.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0686.jpg;dataset/dataset_another/zebra_1374.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0687.jpg;dataset/dataset_another/zebra_1376.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0688.jpg;dataset/dataset_another/zebra_1378.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0689.jpg;dataset/dataset_another/zebra_1380.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0690.jpg;dataset/dataset_another/zebra_1382.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0691.jpg;dataset/dataset_another/zebra_1384.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0692.jpg;dataset/dataset_another/zebra_1386.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0693.jpg;dataset/dataset_another/zebra_1388.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0694.jpg;dataset/dataset_another/zebra_1390.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0695.jpg;dataset/dataset_another/zebra_1392.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0696.jpg;dataset/dataset_another/zebra_1394.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0697.jpg;dataset/dataset_another/zebra_1396.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0698.jpg;dataset/dataset_another/zebra_1398.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0699.jpg;dataset/dataset_another/zebra_1400.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0700.jpg;dataset/dataset_another/zebra_1402.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0701.jpg;dataset/dataset_another/zebra_1404.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0702.jpg;dataset/dataset_another/zebra_1406.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0703.jpg;dataset/dataset_another/zebra_1408.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0704.jpg;dataset/dataset_another/zebra_1410.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0705.jpg;dataset/dataset_another/zebra_1412.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0706.jpg;dataset/dataset_another/zebra_1414.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0707.jpg;dataset/dataset_another/zebra_1416.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0708.jpg;dataset/dataset_another/zebra_1418.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0709.jpg;dataset/dataset_another/zebra_1420.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0710.jpg;dataset/dataset_another/zebra_1422.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0711.jpg;dataset/dataset_another/zebra_1424.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0712.jpg;dataset/dataset_another/zebra_1426.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0713.jpg;dataset/dataset_another/zebra_1428.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0714.jpg;dataset/dataset_another/zebra_1430.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0715.jpg;dataset/dataset_another/zebra_1432.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0716.jpg;dataset/dataset_another/zebra_1434.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0717.jpg;dataset/dataset_another/zebra_1436.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0718.jpg;dataset/dataset_another/zebra_1438.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0719.jpg;dataset/dataset_another/zebra_1440.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0720.jpg;dataset/dataset_another/zebra_1442.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0721.jpg;dataset/dataset_another/zebra_1444.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0722.jpg;dataset/dataset_another/zebra_1446.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0723.jpg;dataset/dataset_another/zebra_1448.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0724.jpg;dataset/dataset_another/zebra_1450.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0725.jpg;dataset/dataset_another/zebra_1452.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0726.jpg;dataset/dataset_another/zebra_1454.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0727.jpg;dataset/dataset_another/zebra_1456.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0728.jpg;dataset/dataset_another/zebra_1458.jpg;zebra
C:\\Users\\miste\\OneDrive\\Desktop\\ВАЖНОЕ\\учёба\\для лаб\\ПП\\Bus_Station_1\\Bus_Station_1\\dataset\\download_data\\zebra\\0729.jpg;dataset/dataset_another/zebra_1460.jpg;zebra
